capture_id,capture_date_local,capture_time_local,subject_id,subject_id,image_basename,image_rank_in_capture,subject_id,subject_id,question__species,kingdom,phylum,class,order,family,genus,species,common_name
KAR_S1#A02#1#140,2017-12-30,13:29:05,28794923,28794923,KAR_S1_A02_R1_IMAG0374.JPG,3,28794923,28794923,blank,,,,,,,,
KAR_S1#A02#1#147,2018-01-04,16:27:06,28794930,28794930,KAR_S1_A02_R1_IMAG0389.JPG,1,28794930,28794930,blank,,,,,,,,
KAR_S1#A02#1#147,2018-01-04,16:27:06,28794930,28794930,KAR_S1_A02_R1_IMAG0390.JPG,2,28794930,28794930,blank,,,,,,,,
KAR_S1#A02#1#147,2018-01-04,16:27:06,28794930,28794930,KAR_S1_A02_R1_IMAG0391.JPG,3,28794930,28794930,blank,,,,,,,,
KAR_S1#A02#1#201,2018-01-28,17:19:32,28794984,28794984,KAR_S1_A02_R1_IMAG0541.JPG,1,28794984,28794984,blank,,,,,,,,
KAR_S1#A02#1#201,2018-01-28,17:19:32,28794984,28794984,KAR_S1_A02_R1_IMAG0542.JPG,2,28794984,28794984,blank,,,,,,,,
KAR_S1#A02#1#201,2018-01-28,17:19:32,28794984,28794984,KAR_S1_A02_R1_IMAG0543.JPG,3,28794984,28794984,blank,,,,,,,,
KAR_S1#A02#1#202,2018-01-28,17:27:50,28794985,28794985,KAR_S1_A02_R1_IMAG0544.JPG,1,28794985,28794985,blank,,,,,,,,
KAR_S1#A02#1#202,2018-01-28,17:27:50,28794985,28794985,KAR_S1_A02_R1_IMAG0545.JPG,2,28794985,28794985,blank,,,,,,,,
KAR_S1#A02#1#202,2018-01-28,17:27:50,28794985,28794985,KAR_S1_A02_R1_IMAG0546.JPG,3,28794985,28794985,blank,,,,,,,,
KAR_S1#A02#1#203,2018-01-28,17:30:16,28794986,28794986,KAR_S1_A02_R1_IMAG0547.JPG,1,28794986,28794986,blank,,,,,,,,
KAR_S1#A02#1#203,2018-01-28,17:30:16,28794986,28794986,KAR_S1_A02_R1_IMAG0548.JPG,2,28794986,28794986,blank,,,,,,,,
KAR_S1#A02#1#203,2018-01-28,17:30:16,28794986,28794986,KAR_S1_A02_R1_IMAG0549.JPG,3,28794986,28794986,blank,,,,,,,,
KAR_S1#A02#1#209,2018-02-01,14:39:31,28794992,28794992,KAR_S1_A02_R1_IMAG0563.JPG,1,28794992,28794992,blank,,,,,,,,
KAR_S1#A02#1#209,2018-02-01,14:39:31,28794992,28794992,KAR_S1_A02_R1_IMAG0564.JPG,2,28794992,28794992,blank,,,,,,,,
KAR_S1#A02#1#209,2018-02-01,14:39:31,28794992,28794992,KAR_S1_A02_R1_IMAG0565.JPG,3,28794992,28794992,blank,,,,,,,,
KAR_S1#A02#1#211,2018-02-02,11:54:41,28794994,28794994,KAR_S1_A02_R1_IMAG0569.JPG,1,28794994,28794994,blank,,,,,,,,
KAR_S1#A02#1#211,2018-02-02,11:54:41,28794994,28794994,KAR_S1_A02_R1_IMAG0570.JPG,2,28794994,28794994,blank,,,,,,,,
KAR_S1#A02#1#211,2018-02-02,11:54:41,28794994,28794994,KAR_S1_A02_R1_IMAG0571.JPG,3,28794994,28794994,blank,,,,,,,,
KAR_S1#A02#1#214,2018-02-03,17:52:46,28794997,28794997,KAR_S1_A02_R1_IMAG0578.JPG,1,28794997,28794997,blank,,,,,,,,
KAR_S1#A02#1#214,2018-02-03,17:52:46,28794997,28794997,KAR_S1_A02_R1_IMAG0579.JPG,2,28794997,28794997,blank,,,,,,,,
KAR_S1#A02#1#214,2018-02-03,17:52:46,28794997,28794997,KAR_S1_A02_R1_IMAG0580.JPG,3,28794997,28794997,blank,,,,,,,,
KAR_S1#B01#1#1,2017-10-04,12:04:14,28795003,28795003,KAR_S1_B01_R1_IMAG0001.JPG,1,28795003,28795003,blank,,,,,,,,
KAR_S1#B01#1#1,2017-10-04,12:04:14,28795003,28795003,KAR_S1_B01_R1_IMAG0002.JPG,2,28795003,28795003,blank,,,,,,,,
KAR_S1#B01#1#1,2017-10-04,12:04:14,28795003,28795003,KAR_S1_B01_R1_IMAG0003.JPG,3,28795003,28795003,blank,,,,,,,,
KAR_S1#B01#1#3,2017-10-04,12:07:05,28795005,28795005,KAR_S1_B01_R1_IMAG0007.JPG,1,28795005,28795005,blank,,,,,,,,
KAR_S1#B01#1#3,2017-10-04,12:07:05,28795005,28795005,KAR_S1_B01_R1_IMAG0008.JPG,2,28795005,28795005,blank,,,,,,,,
KAR_S1#B01#1#3,2017-10-04,12:07:05,28795005,28795005,KAR_S1_B01_R1_IMAG0009.JPG,3,28795005,28795005,blank,,,,,,,,
KAR_S1#B01#1#8,2017-10-04,12:12:31,28795010,28795010,KAR_S1_B01_R1_IMAG0022.JPG,1,28795010,28795010,blank,,,,,,,,
KAR_S1#B01#1#8,2017-10-04,12:12:31,28795010,28795010,KAR_S1_B01_R1_IMAG0023.JPG,2,28795010,28795010,blank,,,,,,,,
KAR_S1#B01#1#8,2017-10-04,12:12:31,28795010,28795010,KAR_S1_B01_R1_IMAG0024.JPG,3,28795010,28795010,blank,,,,,,,,
KAR_S1#B01#1#15,2017-10-10,11:55:01,28795017,28795017,KAR_S1_B01_R1_IMAG0043.JPG,1,28795017,28795017,blank,,,,,,,,
KAR_S1#B01#1#15,2017-10-10,11:55:01,28795017,28795017,KAR_S1_B01_R1_IMAG0044.JPG,2,28795017,28795017,blank,,,,,,,,
KAR_S1#B01#1#15,2017-10-10,11:55:01,28795017,28795017,KAR_S1_B01_R1_IMAG0045.JPG,3,28795017,28795017,blank,,,,,,,,
KAR_S1#B01#1#16,2017-10-11,12:58:32,28795018,28795018,KAR_S1_B01_R1_IMAG0046.JPG,1,28795018,28795018,blank,,,,,,,,
KAR_S1#B01#1#16,2017-10-11,12:58:32,28795018,28795018,KAR_S1_B01_R1_IMAG0047.JPG,2,28795018,28795018,blank,,,,,,,,
KAR_S1#B01#1#16,2017-10-11,12:58:32,28795018,28795018,KAR_S1_B01_R1_IMAG0048.JPG,3,28795018,28795018,blank,,,,,,,,
KAR_S1#B01#1#17,2017-10-11,13:14:40,28795019,28795019,KAR_S1_B01_R1_IMAG0049.JPG,1,28795019,28795019,blank,,,,,,,,
KAR_S1#B01#1#17,2017-10-11,13:14:40,28795019,28795019,KAR_S1_B01_R1_IMAG0050.JPG,2,28795019,28795019,blank,,,,,,,,
KAR_S1#B01#1#17,2017-10-11,13:14:40,28795019,28795019,KAR_S1_B01_R1_IMAG0051.JPG,3,28795019,28795019,blank,,,,,,,,
KAR_S1#B01#1#18,2017-10-11,13:23:27,28795020,28795020,KAR_S1_B01_R1_IMAG0052.JPG,1,28795020,28795020,blank,,,,,,,,
KAR_S1#B01#1#18,2017-10-11,13:23:27,28795020,28795020,KAR_S1_B01_R1_IMAG0053.JPG,2,28795020,28795020,blank,,,,,,,,
KAR_S1#B01#1#18,2017-10-11,13:23:27,28795020,28795020,KAR_S1_B01_R1_IMAG0054.JPG,3,28795020,28795020,blank,,,,,,,,
KAR_S1#B01#1#19,2017-10-11,13:40:04,28795021,28795021,KAR_S1_B01_R1_IMAG0055.JPG,1,28795021,28795021,blank,,,,,,,,
KAR_S1#B01#1#19,2017-10-11,13:40:04,28795021,28795021,KAR_S1_B01_R1_IMAG0056.JPG,2,28795021,28795021,blank,,,,,,,,
KAR_S1#B01#1#19,2017-10-11,13:40:04,28795021,28795021,KAR_S1_B01_R1_IMAG0057.JPG,3,28795021,28795021,blank,,,,,,,,
KAR_S1#B01#1#20,2017-10-11,13:46:38,28795022,28795022,KAR_S1_B01_R1_IMAG0058.JPG,1,28795022,28795022,blank,,,,,,,,
KAR_S1#B01#1#20,2017-10-11,13:46:38,28795022,28795022,KAR_S1_B01_R1_IMAG0059.JPG,2,28795022,28795022,blank,,,,,,,,
KAR_S1#B01#1#20,2017-10-11,13:46:38,28795022,28795022,KAR_S1_B01_R1_IMAG0060.JPG,3,28795022,28795022,blank,,,,,,,,
KAR_S1#B01#1#21,2017-10-11,13:53:54,28795023,28795023,KAR_S1_B01_R1_IMAG0061.JPG,1,28795023,28795023,blank,,,,,,,,
KAR_S1#B01#1#21,2017-10-11,13:53:54,28795023,28795023,KAR_S1_B01_R1_IMAG0062.JPG,2,28795023,28795023,blank,,,,,,,,
KAR_S1#B01#1#21,2017-10-11,13:53:54,28795023,28795023,KAR_S1_B01_R1_IMAG0063.JPG,3,28795023,28795023,blank,,,,,,,,
KAR_S1#B01#1#22,2017-10-11,14:01:53,28795024,28795024,KAR_S1_B01_R1_IMAG0064.JPG,1,28795024,28795024,blank,,,,,,,,
KAR_S1#B01#1#22,2017-10-11,14:01:53,28795024,28795024,KAR_S1_B01_R1_IMAG0065.JPG,2,28795024,28795024,blank,,,,,,,,
KAR_S1#B01#1#22,2017-10-11,14:01:53,28795024,28795024,KAR_S1_B01_R1_IMAG0066.JPG,3,28795024,28795024,blank,,,,,,,,
KAR_S1#B01#1#23,2017-10-11,14:56:14,28795025,28795025,KAR_S1_B01_R1_IMAG0067.JPG,1,28795025,28795025,blank,,,,,,,,
KAR_S1#B01#1#23,2017-10-11,14:56:14,28795025,28795025,KAR_S1_B01_R1_IMAG0068.JPG,2,28795025,28795025,blank,,,,,,,,
KAR_S1#B01#1#23,2017-10-11,14:56:14,28795025,28795025,KAR_S1_B01_R1_IMAG0069.JPG,3,28795025,28795025,blank,,,,,,,,
KAR_S1#B01#1#24,2017-10-11,18:09:03,28795026,28795026,KAR_S1_B01_R1_IMAG0070.JPG,1,28795026,28795026,blank,,,,,,,,
KAR_S1#B01#1#24,2017-10-11,18:09:03,28795026,28795026,KAR_S1_B01_R1_IMAG0071.JPG,2,28795026,28795026,blank,,,,,,,,
KAR_S1#B01#1#24,2017-10-11,18:09:03,28795026,28795026,KAR_S1_B01_R1_IMAG0072.JPG,3,28795026,28795026,blank,,,,,,,,
KAR_S1#B01#1#25,2017-10-11,18:26:44,28795027,28795027,KAR_S1_B01_R1_IMAG0073.JPG,1,28795027,28795027,blank,,,,,,,,
KAR_S1#B01#1#25,2017-10-11,18:26:44,28795027,28795027,KAR_S1_B01_R1_IMAG0074.JPG,2,28795027,28795027,blank,,,,,,,,
KAR_S1#B01#1#25,2017-10-11,18:26:44,28795027,28795027,KAR_S1_B01_R1_IMAG0075.JPG,3,28795027,28795027,blank,,,,,,,,
KAR_S1#B01#1#26,2017-10-11,18:30:21,28795028,28795028,KAR_S1_B01_R1_IMAG0076.JPG,1,28795028,28795028,blank,,,,,,,,
KAR_S1#B01#1#26,2017-10-11,18:30:21,28795028,28795028,KAR_S1_B01_R1_IMAG0077.JPG,2,28795028,28795028,blank,,,,,,,,
KAR_S1#B01#1#26,2017-10-11,18:30:21,28795028,28795028,KAR_S1_B01_R1_IMAG0078.JPG,3,28795028,28795028,blank,,,,,,,,
KAR_S1#B01#1#34,2017-10-12,16:08:02,28795036,28795036,KAR_S1_B01_R1_IMAG0094.JPG,1,28795036,28795036,blank,,,,,,,,
KAR_S1#B01#1#34,2017-10-12,16:08:02,28795036,28795036,KAR_S1_B01_R1_IMAG0095.JPG,2,28795036,28795036,blank,,,,,,,,
KAR_S1#B01#1#34,2017-10-12,16:08:02,28795036,28795036,KAR_S1_B01_R1_IMAG0096.JPG,3,28795036,28795036,blank,,,,,,,,
KAR_S1#B01#1#35,2017-10-12,16:18:23,28795037,28795037,KAR_S1_B01_R1_IMAG0097.JPG,1,28795037,28795037,blank,,,,,,,,
KAR_S1#B01#1#35,2017-10-12,16:18:23,28795037,28795037,KAR_S1_B01_R1_IMAG0098.JPG,2,28795037,28795037,blank,,,,,,,,
KAR_S1#B01#1#35,2017-10-12,16:18:23,28795037,28795037,KAR_S1_B01_R1_IMAG0099.JPG,3,28795037,28795037,blank,,,,,,,,
KAR_S1#B01#1#36,2017-10-12,17:46:18,28795038,28795038,KAR_S1_B01_R1_IMAG0100.JPG,1,28795038,28795038,blank,,,,,,,,
KAR_S1#B01#1#36,2017-10-12,17:46:18,28795038,28795038,KAR_S1_B01_R1_IMAG0101.JPG,2,28795038,28795038,blank,,,,,,,,
KAR_S1#B01#1#36,2017-10-12,17:46:18,28795038,28795038,KAR_S1_B01_R1_IMAG0102.JPG,3,28795038,28795038,blank,,,,,,,,
KAR_S1#B01#1#43,2017-10-13,13:15:27,28795045,28795045,KAR_S1_B01_R1_IMAG0111.JPG,1,28795045,28795045,blank,,,,,,,,
KAR_S1#B01#1#43,2017-10-13,13:15:27,28795045,28795045,KAR_S1_B01_R1_IMAG0112.JPG,2,28795045,28795045,blank,,,,,,,,
KAR_S1#B01#1#43,2017-10-13,13:15:27,28795045,28795045,KAR_S1_B01_R1_IMAG0113.JPG,3,28795045,28795045,blank,,,,,,,,
KAR_S1#B01#1#44,2017-10-13,14:14:23,28795046,28795046,KAR_S1_B01_R1_IMAG0114.JPG,1,28795046,28795046,blank,,,,,,,,
KAR_S1#B01#1#44,2017-10-13,14:14:23,28795046,28795046,KAR_S1_B01_R1_IMAG0115.JPG,2,28795046,28795046,blank,,,,,,,,
KAR_S1#B01#1#44,2017-10-13,14:14:23,28795046,28795046,KAR_S1_B01_R1_IMAG0116.JPG,3,28795046,28795046,blank,,,,,,,,
KAR_S1#B01#1#45,2017-10-13,15:19:03,28795047,28795047,KAR_S1_B01_R1_IMAG0117.JPG,1,28795047,28795047,blank,,,,,,,,
KAR_S1#B01#1#45,2017-10-13,15:19:03,28795047,28795047,KAR_S1_B01_R1_IMAG0118.JPG,2,28795047,28795047,blank,,,,,,,,
KAR_S1#B01#1#45,2017-10-13,15:19:03,28795047,28795047,KAR_S1_B01_R1_IMAG0119.JPG,3,28795047,28795047,blank,,,,,,,,
KAR_S1#B01#1#46,2017-10-13,17:10:44,28795048,28795048,KAR_S1_B01_R1_IMAG0120.JPG,1,28795048,28795048,blank,,,,,,,,
KAR_S1#B01#1#46,2017-10-13,17:10:44,28795048,28795048,KAR_S1_B01_R1_IMAG0121.JPG,2,28795048,28795048,blank,,,,,,,,
KAR_S1#B01#1#46,2017-10-13,17:10:44,28795048,28795048,KAR_S1_B01_R1_IMAG0122.JPG,3,28795048,28795048,blank,,,,,,,,
KAR_S1#B01#1#47,2017-10-13,17:36:34,28795049,28795049,KAR_S1_B01_R1_IMAG0123.JPG,1,28795049,28795049,blank,,,,,,,,
KAR_S1#B01#1#47,2017-10-13,17:36:34,28795049,28795049,KAR_S1_B01_R1_IMAG0124.JPG,2,28795049,28795049,blank,,,,,,,,
KAR_S1#B01#1#47,2017-10-13,17:36:34,28795049,28795049,KAR_S1_B01_R1_IMAG0125.JPG,3,28795049,28795049,blank,,,,,,,,
KAR_S1#B01#1#48,2017-10-13,18:12:09,28795050,28795050,KAR_S1_B01_R1_IMAG0126.JPG,1,28795050,28795050,blank,,,,,,,,
KAR_S1#B01#1#48,2017-10-13,18:12:09,28795050,28795050,KAR_S1_B01_R1_IMAG0127.JPG,2,28795050,28795050,blank,,,,,,,,
KAR_S1#B01#1#48,2017-10-13,18:12:09,28795050,28795050,KAR_S1_B01_R1_IMAG0128.JPG,3,28795050,28795050,blank,,,,,,,,
KAR_S1#B01#1#49,2017-10-13,18:16:13,28795051,28795051,KAR_S1_B01_R1_IMAG0129.JPG,1,28795051,28795051,blank,,,,,,,,
KAR_S1#B01#1#49,2017-10-13,18:16:13,28795051,28795051,KAR_S1_B01_R1_IMAG0130.JPG,2,28795051,28795051,blank,,,,,,,,
KAR_S1#B01#1#49,2017-10-13,18:16:13,28795051,28795051,KAR_S1_B01_R1_IMAG0131.JPG,3,28795051,28795051,blank,,,,,,,,
KAR_S1#B01#1#85,2017-10-14,07:15:16,28795087,28795087,KAR_S1_B01_R1_IMAG0167.JPG,1,28795087,28795087,blank,,,,,,,,
KAR_S1#B01#1#85,2017-10-14,07:15:16,28795087,28795087,KAR_S1_B01_R1_IMAG0168.JPG,2,28795087,28795087,blank,,,,,,,,
KAR_S1#B01#1#85,2017-10-14,07:15:16,28795087,28795087,KAR_S1_B01_R1_IMAG0169.JPG,3,28795087,28795087,blank,,,,,,,,
KAR_S1#B01#1#86,2017-10-14,07:46:52,28795088,28795088,KAR_S1_B01_R1_IMAG0170.JPG,1,28795088,28795088,blank,,,,,,,,
KAR_S1#B01#1#86,2017-10-14,07:46:52,28795088,28795088,KAR_S1_B01_R1_IMAG0171.JPG,2,28795088,28795088,blank,,,,,,,,
KAR_S1#B01#1#86,2017-10-14,07:46:52,28795088,28795088,KAR_S1_B01_R1_IMAG0172.JPG,3,28795088,28795088,blank,,,,,,,,
KAR_S1#B01#1#87,2017-10-14,08:47:31,28795089,28795089,KAR_S1_B01_R1_IMAG0173.JPG,1,28795089,28795089,blank,,,,,,,,
KAR_S1#B01#1#87,2017-10-14,08:47:31,28795089,28795089,KAR_S1_B01_R1_IMAG0174.JPG,2,28795089,28795089,blank,,,,,,,,
KAR_S1#B01#1#87,2017-10-14,08:47:31,28795089,28795089,KAR_S1_B01_R1_IMAG0175.JPG,3,28795089,28795089,blank,,,,,,,,
KAR_S1#B01#1#88,2017-10-14,10:09:32,28795090,28795090,KAR_S1_B01_R1_IMAG0176.JPG,1,28795090,28795090,blank,,,,,,,,
KAR_S1#B01#1#88,2017-10-14,10:09:32,28795090,28795090,KAR_S1_B01_R1_IMAG0177.JPG,2,28795090,28795090,blank,,,,,,,,
KAR_S1#B01#1#88,2017-10-14,10:09:32,28795090,28795090,KAR_S1_B01_R1_IMAG0178.JPG,3,28795090,28795090,blank,,,,,,,,
KAR_S1#B01#1#89,2017-10-14,10:20:39,28795091,28795091,KAR_S1_B01_R1_IMAG0179.JPG,1,28795091,28795091,blank,,,,,,,,
KAR_S1#B01#1#89,2017-10-14,10:20:39,28795091,28795091,KAR_S1_B01_R1_IMAG0180.JPG,2,28795091,28795091,blank,,,,,,,,
KAR_S1#B01#1#89,2017-10-14,10:20:39,28795091,28795091,KAR_S1_B01_R1_IMAG0181.JPG,3,28795091,28795091,blank,,,,,,,,
KAR_S1#B01#1#90,2017-10-14,10:38:33,28795092,28795092,KAR_S1_B01_R1_IMAG0182.JPG,1,28795092,28795092,blank,,,,,,,,
KAR_S1#B01#1#90,2017-10-14,10:38:33,28795092,28795092,KAR_S1_B01_R1_IMAG0183.JPG,2,28795092,28795092,blank,,,,,,,,
KAR_S1#B01#1#90,2017-10-14,10:38:33,28795092,28795092,KAR_S1_B01_R1_IMAG0184.JPG,3,28795092,28795092,blank,,,,,,,,
KAR_S1#B01#1#91,2017-10-14,10:48:23,28795093,28795093,KAR_S1_B01_R1_IMAG0185.JPG,1,28795093,28795093,blank,,,,,,,,
KAR_S1#B01#1#91,2017-10-14,10:48:23,28795093,28795093,KAR_S1_B01_R1_IMAG0186.JPG,2,28795093,28795093,blank,,,,,,,,
KAR_S1#B01#1#91,2017-10-14,10:48:23,28795093,28795093,KAR_S1_B01_R1_IMAG0187.JPG,3,28795093,28795093,blank,,,,,,,,
KAR_S1#B01#1#92,2017-10-14,11:25:08,28795094,28795094,KAR_S1_B01_R1_IMAG0188.JPG,1,28795094,28795094,blank,,,,,,,,
KAR_S1#B01#1#92,2017-10-14,11:25:08,28795094,28795094,KAR_S1_B01_R1_IMAG0189.JPG,2,28795094,28795094,blank,,,,,,,,
KAR_S1#B01#1#92,2017-10-14,11:25:08,28795094,28795094,KAR_S1_B01_R1_IMAG0190.JPG,3,28795094,28795094,blank,,,,,,,,
KAR_S1#B01#1#93,2017-10-14,11:27:19,28795095,28795095,KAR_S1_B01_R1_IMAG0191.JPG,1,28795095,28795095,blank,,,,,,,,
KAR_S1#B01#1#93,2017-10-14,11:27:19,28795095,28795095,KAR_S1_B01_R1_IMAG0192.JPG,2,28795095,28795095,blank,,,,,,,,
KAR_S1#B01#1#93,2017-10-14,11:27:19,28795095,28795095,KAR_S1_B01_R1_IMAG0193.JPG,3,28795095,28795095,blank,,,,,,,,
KAR_S1#B01#1#94,2017-10-14,11:29:35,28795096,28795096,KAR_S1_B01_R1_IMAG0194.JPG,1,28795096,28795096,blank,,,,,,,,
KAR_S1#B01#1#94,2017-10-14,11:29:35,28795096,28795096,KAR_S1_B01_R1_IMAG0195.JPG,2,28795096,28795096,blank,,,,,,,,
KAR_S1#B01#1#94,2017-10-14,11:29:35,28795096,28795096,KAR_S1_B01_R1_IMAG0196.JPG,3,28795096,28795096,blank,,,,,,,,
KAR_S1#B01#1#95,2017-10-14,11:30:47,28795097,28795097,KAR_S1_B01_R1_IMAG0197.JPG,1,28795097,28795097,blank,,,,,,,,
KAR_S1#B01#1#95,2017-10-14,11:30:47,28795097,28795097,KAR_S1_B01_R1_IMAG0198.JPG,2,28795097,28795097,blank,,,,,,,,
KAR_S1#B01#1#95,2017-10-14,11:30:47,28795097,28795097,KAR_S1_B01_R1_IMAG0199.JPG,3,28795097,28795097,blank,,,,,,,,
KAR_S1#B01#1#96,2017-10-14,13:01:39,28795098,28795098,KAR_S1_B01_R1_IMAG0200.JPG,1,28795098,28795098,blank,,,,,,,,
KAR_S1#B01#1#96,2017-10-14,13:01:39,28795098,28795098,KAR_S1_B01_R1_IMAG0201.JPG,2,28795098,28795098,blank,,,,,,,,
